795, তোর ভুলটাও ছিল এইখানে আকাশী রঙের ভালবাসা 
796, ইন্দিরা রোডের দিতির বাসায় এ মেয়েটা যখন দেখলাম তখন সে হাফ পেন্ট পারতো সময় ছিলো ইং ৷ 
797, বাবা মায়ের ইচ্ছে পূরণ করবেই তো সন্তান 
798, কবরে কি অবস্থায় আছেন উনি। নিঃসন্দেহে ভাল নাই। 
799, এরা কি মা বেটি? মনেতো হয়না 
800, ইলিয়াস কাঞ্চনের লাখ টাকা ফিরিয়ে দিয়াছে? 
801, মা যেমন মেয়েত তেমনি হবে আমিত পরার আগে বুঝেছিলাম কোন মসজিদ মাদ্রাসা এতিমখানা করার কথা বুঝি বলে গেছে 
802, আপু সব কিছুর আগে নামায নামায মতো পরো 
803, আমি হয়তো পারবো না তোমাকে পৃথিবীর সব সুখ এনে দিতে কিন্তু একটাই পারবো তোমাকে সারা জীবন ভালবাসতে যা তুমি সারা পৃথিবী খুঁজলেও পাবেন 
804, ভাত না খেলেও চলবে সকালে ম্যাডাম পাঁক বসালে রাত হবে শেষ করতে। আই অন কিত্তাম 
805, জীবনে আর কতো কি দেখবো 
806, এটা কোথায় কিনতে পাব।দাম কত। 
807, আর কতো কি দেখবো এই দুনিয়াতে 
808, মার্কেটিং কবে হবে। বা আমরা কবে কোথায় পাব। ফোন নামবার দিলেন না। 
809, তোমার মাথা ঠিক আছে না পাবনা যাবে। 
810, এটা নস্টহলে আমি মেরামত করতে পারি। 
811, অনেক ভাল করেছ মারকেটে কবে আসবে 
812, আসলে ফুল ফুটবে এটাই স্বাবিক কিন্তুু সেই ফুলটা যেন সঠিক পরিবেশে ফোটে তানা হলে অল্প দিনের মধ্যেই দঃখের বন্যা বইবে জিবনে 
813, আসলে মানুষে জীবনটা সাদা ও কালো কখোন কি রুপ নেয় জানা মুশকিল সবার জীবন সুন্দর ও ভালো থাকুক দোয়া করি 
814, নীল গোলাপের গল্প হইলে পড়তাম। 
815, লালা গোলাপ সেইটা আবার কেমন 
816, লাল নীল বুঝি না একাই ভাল 
817, লাল গোলাপতো কমন নীল গোলাপতো আনকমন।এটা ফুটলে ভাল হবে। 
818, ভালবাসা এমন কেন বুঝিনা যা চাই তা পাই না যা চাই না তা ই পাই।সত্যি বড় ই বেদনাদায়ক। 
819, কেনো আপনার মনে লাল গোলাপ ফোটে না 
820, ভালোবাসা যে চায় না তাকে দিতে যায় আর যে ভালোবাসা চায় তাকে ফিরিয়ে দেয়।এটাই কি নিয়ম? 
821, কিছু কিছু মানুষের জীবনে এমনি হয় 
822, যাকে তুমি ভালোবাসো না তাকে খুব সোজা ভাষায় বলে দাও যে তুমি তাকে ভালোবাসো না।
823, ইসলামিক এই গুরুপে করুন আল্লাহ্ সব শক্তিমান 
824, আপনার মত বিবেক বান যদি সকলেই হত তাহলে জগত টা কত সুন্দর হতো। 
825, কখনো চুপ করে কারোর অত্যাচার সহ্য করো না কখনো নিজেকে অন্য কারোর শিকারে পরিণত হতে দিও না। 
826, এটাকে গল্প বলব না বাস্তব জিবণের একটি দিন বলব বুঝতে পারছি না 
827, এটা প্রকৃতির নিয়ম।এজন্যে কথায় বলে যেখানেই বাঘের ভয় সেখানেই সন্ধা হয়। 
828, আমাদের প্রতেকর ই উচিত মানুষের শুখে দুখে পাশে থাকা। 
829, আল্লাহ সকলকে সঠিক জ্ঞান দান করুন 
830, আমাদের সকলকে এদের দিকে এগিয়ে আসা প্রয়োজন 
831, কিছু বলার মত ভাষা হারিয়ে ফেলেছি হে আমাদের মহান সৃষ্টিকর্তা আমাদের মন থেকে নোংরামী দূর করে এদের প্রতি মায়া মমতা ভালবাসার জন্ম তৈরি করে দাও। 
832, ভালোবাসা মানে কাউকে জয় করা 
833,বরং নিজেই কারো কাছে হেরে 
834, রোমান্টিক গল্প পড়তে জয়েন করুন এই গ্রুপে রোমান্টিক ভালোবাসার গল্প 
835, পৃথিবীতে অনেক ধরনের অত্যাচার আছে। ভালবাসার অত্যাচার হচ্ছে সবচেয়ে ভয়ানক অত্যাচার। এ অত্যাচারের বিরুদ্ধে কখনো কিছু বলা যায় না শুধু সহ্য করে নিতে হয়। হুমায়ূন আহমেদ 
836, ভালবাসা বেচারা বিয়ে করে কাবু হয়ে গেছে 
837, ভালবাসার অনুভুতি গুলো অন্যরকম হয় 
838, ভালোবাসার মানুষটির প্রতি সকলেই দূব্যল। 
839, কি করে আজ বলবো আমি ভালোবাসি তোকে 
840, বুকটা ফাটতাছে কিন্তু মুখটা ফাটতাছেনা 
841, ভালোবাসার অনুভূতি গুলো একটু অন্য রকম হয় 
842, মেয়েরা কাদে বিয়ের আগে ছেলেরা কাদে বিয়ের পর 
843, এমন টা সবার কপালে আসে গলপ পড়ে মন হারায় 
844, হাজারো বকাবকির। মাজে রয়েচে আসল। ভালোবাসা 
845, যারা কবিতা ভালোবাসেন তারা এড হতে পারেন। 
847, গল্প টা পুরাপুরি পরবেন একটা ছেলে এক মেয়েকে খুব ভালবাসত একদিন মেয়েটা 
848, মিথ্যা ভালবাসা গাছের পাতার মতো সামান্য আঘাতেই আলাদা হয়ে যায় আর সত্য ভালবাসা পানির মতো যা শত আঘাতের পরও ফিরে আসে আর মিলে যায় 
849, দোওয়া করবেন জাতে রেডি হতে পারি ইনশা আললাহ 
850, হে আল্লাহ মৃত্যূর প্রস্তুতি নিয়ে যেনো আপনার যাকে সাড়া দিতে পারি আমিন। 
851, চোখে জ্বল আসল গল্পটা পড়ে। 
852, এক ফোঁটা অশ্রু বেরিয়ে গেল চোখ দিয়ে 
853, আল্লাহ আমাদের সবাইকে সঠিক কাজ করার তৌফিক দান করুক। 
854, আল্লাহ তুমি আমাদের হেদায়েত করো আমিন 
855, প্রত্যেক প্রাণীকেই মৃত্যুর স্বাদ গ্রহন করতে হবে 
856, আল্লাহ তুমি আমাদের খাটি মুমিন না বানাইয়া দুনিয়া থেকে নিয়ো না 
857, জান্নাতে সবকিছু আছে কিন্তু মৃত্যু নেই কোরআনে সবকিছু আছে কিন্তু মিথ্যা নেই 
858, সব জানি সব বুঝি তবু প্রতিনিয়ত অন্যায় গুলো করেই চলেছি। 
859, এমন কথা রাতে পড়লে চোখের পনি ধরে রাখা যায়না 
860, এটা পরে খুব খুব চিন্তা হচ্ছে ভাই কি করবো ভাবছি 
861, ভাবলে চুখের পানি এসে পড়েছেন 
862, এখানে ভালো থাকতে চাইলে এসো নামাযপড়ি 
863, তুমি কি বাংলা লিখতে পারো শাকিল। 
864, জন্মিলে মরিতে হবে অমর কেহ নয় 
865, এই ভাবে মারা যেতে পারলেও তো এক রকম হতো জন্মানোর সময় আদরের সাথে আসছি ঠিকআছে 
866, চরম একটা পেজ হাসতে হাসতে দাঁত ভেঙ্গে যাবে না ভাঙ্গলে আমি ভাঙ্গমু বুড়ো দাদু বুড়ো দাদু 
867, ভালবাসার অসম্ভব রোম্যান্টিক সব গল্প পড়তে আমাদের এই পেইজে লাইক দেন কাছে আসার সাহসী গল্প 
868, একবার শুনি ফুল বিক্রতা সেজে খুনি ধরেছে।আবার শুনি সেন্ডল বিক্রতা পোচারেই মিথ্যা তাহলে মিসন টা কি হতেপারে। 
869, তবে খুনি আওয়ামীলীগ হলে এই এসআই এর চাকরি শেষ 
870, এই রকম দলনেতা বাংলাদেশে হাজারটা দরকার। 
871, ধন্যবাদ এস অাই বিল্লাল।অাপনার মত পুলিশের সংখ্যা বারুক প্রত্যাশা করি। 
872, আরে বাবা এতো বাঁশ ঘুঘু 
873, সাবাস তোমাদের মতই এ দেশে দরকার 
874, এই রকম পুলিশ জদী সব ফাঁড়িতে থাকলে অপরাধিরা সোজা হয়ে জেত 
875, কোন টা ঠিক বুঝতে পারছিনা মিসন টা কি 
876, কি আর করেছে ভারতের সৈনিকের মাথা কেটে নিয়েছে।যুদ্ধের ময়দানে এটা কোনো মেটার না।এটাই স্বাভাবিক সুযোগ পেলে এমনটাই করবে। 
877, ধ্বংস করে দাও রেন্ডির বাঁচ্চাদের। 
878, কুত্তা বাহিনীকে শেষ করে দাও 
879, পাকিছতান জিনদাবাদ ভারত মূরদা বাদ 
880, বাংলাদেশীদের মাইরা তার কাঁটা বেড়ায় ঝুলিয়ে বাহাদুরী দেখায় এবার কেমন লাগে? 
881, পৃথিবীতে যে তোমাকে বেশি সন্দেহ করবে বুঝে নিবে সে তোমাকে তার জীবনের চেয়েও বেশী ভালোবাসে। কারণ সে চায় না তার ভালোবাসার ভাগ আর কেউ পাক। 
883, জীবনের সব থেকে কঠিন সময় পার করতেছি 
884,না পারছি হাঁটতে না পারছি দৌড়াতে। 
885,চেস্টাতো কম করতেছিনা তবে হচ্ছে না কেনো 
886, মানুষ পরিবর্তনশীল ।সময় এবং বাস্তবতার জাতা কলে পৃষ্ট হয়ে মানুষ প্রতি নিয়ত পরিবর্তন হচ্ছে।এবং হবে 
887, ঠিক তাই কি পেলাম না পেলাম তার হিসেব খোঁজে লাভ নেই।সামনে এগিয়ে যাওয়ার নামই জীবন আর বাস্তবতা 
888, অনেক সময় নিজের অনিচ্ছা সত্বেও জীবনের অনেক দামি জিনিসটাও বিসর্জন দিতে হয় 
889, অাপনার লিখাটি তখনই সার্থকতা খুঁজে পাবে যখন পাঠকরা লিখাটি পড়ে মজা পাবে 
890, আমায় দেক না ফেরানো যাবে না ফেরারি পাখি রা কুলাই ফেরে না। 
891, যে আপন সে কখনো দূরে যায় না আর যে দূরে যায় সে কখনো আপন ছিলই না 
892, লেখকের কি ফেসবুক আইডি পেতে পারি? 
893, নিজের ইচ্ছেতে সবসময়য় সব কিছু করা যায়না। 
894, কারো কারো জীবন মেহেদী পাতার মত উপর দিয়ে সাদাসিধা আর ভিতরে রক্তের মত লাল প্রকাশ করার কেউ নাই 
895, খেলাধুলার সব খবর পেতে পেইজে লাইক দিন 
896, সকল ডাক্তারি টিপস পেতে এই পেইজ টি তে লাইক দিন। ডাক্তার রুপা চৌধুরী ডাক্তার রুপা চৌধুরী 
897, পৃথিবীতে অনেক ধরনের অত্যাচার আছে। 
898,ভালবাসার অত্যাচার হচ্ছে সবচেয়ে ভয়ানক 
899,অত্যাচার। এ অত্যাচারের বিরুদ্ধে কখনো কিছু বলা যায় না শুধু সহ্য করে নিতে হয়। 
900, বানান এর দিকে মনোযোগী হওয়া দরকার 
901, কারো সাথে কথা বলতে না পেরে ছটফট করার নাম ভালবাসা 
902, রাইটারের পক্ষ থেকে সকলকে অনেক অনেক ধন্যবাদ 
904,যখন অবুঝ পাগলামী ভাল বাসায় বেড়ে যায় 
905, তোর পাগলামি এখনো ঠিক হয় নাই না আমি ও কাউকে ভালোবাসি তুই ও তাকে বললি না 
906, কারণ বানানো ঘটনাগুলো দেখে আমাদের আর আসলে ভালো লাগেনা। 
907, কেউ হয়ত দেখেনা জানেনা বাংলার লাখো মুসলমানের মন কাদে তাদের চোখ ভিজে উঠে 
908, মুসলিম বলে আপনার মন কেঁদে উঠে। 
909,কিন্তু অন্যান্য মুসলিম রাষ্ট্রগুলি নির্বিকার কেন? 
910,ইন্টারন্যাশনাল ইস্যুতে শুধু বাংলাদেশকেই আসতে হবে? 
911, কোনটাই সততি না এই আই ডি টা যে চালায় তার জনমোটাই একটা মিতথা তাই সে মিতথা না বলে থাকতে পারে না 
912, আজ পুরা পৃথিবীটাই ফরমালিন যুক্ত হয়ে গেছে 
913, আল্লাহ মায়ানমারের মুসলমান দের কে রহমত দান করখ 
914, আমরা সামরিক আভিযানের আপেক্ষায় পয়োজনে তহবিল গঠন করেন আরকান বাংলাদেশের 
915, আমরা অভিনয়ে বিশ্বাসী বাস্তবে যে নয় 
916, ইহা দুনিয়া হে ইহা এসাই হোতা হে 
917, এরাও মানুষ এদেরও বাচার অধিকার আছে৷ 
918, কি বলবো ভাসা জানা নাই 
919, সত্য দেখে কেউ কাঁদে না 
920, একদম মিল ছবিটির সাথে মানবতা হারিয়ে গেছে 
921, একটা ছবিই অনেক কথা বলে দেয় 
922, জীবনের শেষ প্রান্তে এসে দেখি সব কিছুই ভুল 
923, এই যেন বাছার শেষ ইচ্ছে। 
924, সত্যিই এ প্রশ্নর জবাব নেই। 
925, আমাদের কি কিছুই করার নেই 
926, ভাই সত্যিই এইসব দৃশ্য দেখলে চোখে পানি এসে পরে। 
927, নিজের কাছে নিজেকে খুব অসহায় মনে হয়। 
928, আমি লজ্জিত যে আমি মানুষ। 
929, এদেখে কি বলার ভাষা না। 
930, তোমাদের শুধু আমরা ভালবাসতেই পারব। কিছু করাটা আমাদের সাধ্যে নেই 
931, সত্যি মুখের ভাষা হারিয়ে পেলেছি 
932, আল্লাহ শুধু তুমি একমাত্র ভরসা 
933, হে আল্লাহ তুমি মায়ানমারের মুসলমান দের 
934, আল্লাহ মায়ানমারের মুসলমান দের কে রহমত দান করুন 
935, আল্লাহতালা তোমাদের রক্ষা করবে আআল্লাহ তালা পরম দয়া ময়ময় 
937, আসল সমস্যা হচ্ছে আমরা এখন নিজের দৃষ্টিভঙ্গি বা আবেগকে বনবাসে পাঠিয়ে মিডিয়া দ্বারা প্রভাবিত হচ্ছি। তাই আমাদের অবস্থান অনেকটা অন্ধলোকের হাতি দেখার মত ব্যাপার। 
938, আসলেই ত বানোয়াটে মানুষ কেদেছে কিন্তু বাস্তবতায় চুপ। 
939, মূল্যবান কিছু তথ্য পেতে বিশ্বের অবাক করা সব ঘটনা এই পেজে লাইক দিন 
940, তাদের পাশে কেও না থাকলেও আল্লা পাক থকবে 
941, কারন আমরা বাংগা লি আবেগের চো খে দে খি বি বেকের চো খে না 
942,ইউটিউবে দেখুন আলজাজিরা চ্যানেলে ইসলামী আন্দোলন বাংলাদেশের বিক্ষোভের ভিডিও 
943,মিয়ানমারে মুসলিম হত্যার প্রতিবাদে ঢাকায় ইসলামী আন্দোলনের বিক্ষোভ প্রচার করলো আলজাজিরা নিউজ 
944,শেয়ার করে সারা বিশ্বে ছড়িয়ে দিন। 
945, ভাই এর স্ট্যাটাস থেকে নেয়া 
946, এটা ঠিক ছেলেমানুষি এরা কি আজীবন বাছবেন অনদো কার কবরে যায়ে দেখো কিহয় 
947, জন্নেছি বাঙালি হয়ে কিন্তু রয়ে গেলাম আমজনতা কিছুই কি করতে পারি না 
948, বদলে গেছে চুড়ির রং আজ মনের রংয়ের ভিড়ে 
949,ঘাসফড়িংয়ে লাল ধরেছে সবুজ রঙটি ভুলে 
950,কাঁদামাটির বদলে এখন ধূলো বালি জমে 
951,পুরনো এক চিঠি ছিল নতুন কেনা খামে। 
953, যার অল্প আছে সে দরিদ্র নয় যে বেশি আশা করে সে ই দরিদ্র ডানিয়েল। 
954, কলাতে মেডীসিন কাচা কলা এ নাই এই সব কিছু ইনটারনেটের কারন 
955, যার আমল কম সে দরিদ্র 
956, যে তৃপ্ত নয় সেই দরিদ্র 
957, যার কোনো আশা নাই সে কি মধ্যবিও নাকি 
958, মানুষের কি চাওয়ার শেষ আছে 
959, যার অাছে সে বেশি বেশি কাশে 
960, হুম এক কথায় যাদের পেট ভরেতো চোখ ভরেনা। 
961, ঐ কস না ক্যারে? অস্থির একটা ফানি পেজ একবার ঘুরে আসুন 
962,দেখুন আপনাকে নিয়ে যাব অন্য জগতে 
963,বিশ্বাস না হলে ক্লিক করে দেখুন একবার 
964, যুক্তি দিয়ে কম বেশি প্রায় বেশিরভাগ লোকই কথা বলতে পারে কিন্তু তাদের বাউকে বিশেষ কিছু করতে দেখিনি 
965, তোমার কানে কি পৌছে না রোহিঙ্গাদের আর্তনাদ? 
966, কথায় মানুষের জ্ঞানের পরিধি পরিমাপ করা যায়। 
967, যে যুক্তি দিয়ে চিন্তা ভাবনা করে কথা বলে তাকে অন্তত লজ্জা পেতে হয়না। 
968, বেয়াদব উপাধী ও পায় মাঝে মাঝে 
969, সেই বিশেষ কিছু টা কেমন কাজ হতে পারে? 
970, এ টা কজনেই বা বুঝে 
971, বিশেষ কিছুটা হলো সে সকলের কছে পাগল হয়ে যায়। 
972, একটু ঘুরে আসেন পেজটা থেকে হিজিবিজি 
974, হে আল্লাহ তুমি বারমার মুসলিমদেরকে সাহায্য করো। 
975, আর তার দাওয়াত খানাও জাহান্নাম 
976, সকল ক্ষমতার উৎস মহান রাব্বুল আলামিন। 
977, আল্লাহ আমাদের হেদায়েত দান করুক। 
978, সম্পদের প্রতি লোভ যার যত বেশি আল্লাহর প্রতি তার বিশ্বাস তত কম। হযরত আলি রাঃ 
979, সিলেট নেই এর প্রতি কোন অ নেই 
980, এক নজর দেখলে মনে থাকবে না 
981, ভাই সাপ করে জদি কিনু কিচুখবর দিতেন পারেন তাহলে দিবেন আর নাহলে দিবেননা অকে 
982, কিছু ভাল বন্ধু দড়কার। হতে চাইলে এড দিও। 
983, বিপদের সময় হাজার কোটি দরজা বন্ধ হয়ে গেলেও আল্লাহর দরজা সব সময় খোলা থাকে 
984, যার সপ্ন বেশী তার বাচার ইচ্ছে ততো বেশী 
986, খুব মজা পেলাম নিউজ টা পড়ে। 
987, বহুতদিন তুই নায়ক দিয়া গুন্ডাদের মারলি। এখন লও ঠেলা। 
988, আমরা যেন বিধাতার দিক নির্দেশনা অনুযায়ি জীবন অতিবাহিত করতে পারি 
989, আল্লাহ আমাদের সকল পাপ কাজ কে হেফাজত করুক। আমিন 
990,তবে কেন আজো আগলে রেখেছো 
991, রেডি ও চোন্না ভাল ভাল ভুয়া খবর পোষ্ট করে ।মনে হয়ে এডমনকে জুতা খুলে মোজাদিয়ে পিটাই ।সালার অপদার্থ কথাকার 
992, এই গাঁজা খোরি পোষ্ট বাদ দিবি। 
993, ভাল বাসা পাপ নয় নয় কোন ভুল ভাল বাসা সবার জিবনে একটি নদীর কুল ভাল বাসা মনের কথা মুখের কথা নয়া 
994, কোরআন কে আকড়েঁ ধরো। তাহলে বিপথগামী হবে না। 
995, দিন বদলায় মাস বদলায় ক্যলেন্ডার এর পাতাও বদলায় এভাবে অনেক কিছুই বদলে যায় কিন্তু এই পৃথিবীতে এমন কিছু মানুষ আছে যাদের ভাগ্য টা যে কখনোও বদলায় না 
996, দেখি এইখানে কে কে বুদ্ধিমান আছেন 
997, যে প্রশ্ন না করবে সে বুঝি বোকা 
998, ভাই বানান ভুল আছে ঠিক করে দেন? 
999, কোরআন কে আকড়েঁ ধরো। তাহলে বিপধগামী হবে না। 
1000, এটাই তো বোকাদের আর বুদ্ধিমানদের পরিচয় 
1001, বুদ্ধিমানেরা বোকারা শুধু প্রশ্ন তর্ককরতে পারে। সঠিক উঃ দিতে পারে না। 
1002, আজ মুসলমান ইউরোপের পা চাটা গুলামীর হারাম টাকায়ে তাদের রক্তে আগুন জ্বলা রক্ত আজ হীম হয়েগেছে 
1003, হে আল্লাহ্ তোমার বান্দাদেরকে তুমিই হেফাজত কর। 
1004, ভালো লিখে এমন কেউ আপনার ফ্রেন্ড লিষ্টে থাকলে মেনশন দিন প্লিজ৷ 
1005, কবে বন্ধ হবে মুসলিম গণহত্যা 
1006, মনে চাইতাছে টা পাঠায়া পুরা বেজ গুলা উড়ায় দেই 
1007, বাহ্ কি সুন্দর বংলাদেশেও ঢুকতে দেবে না নিজের দেশেও থাকতে দেবে না নাগরিত্ত দেবে না তাহলে ওরা যাবে কোথায়? 
1009, মানবতা আজ কোনঠাসায় পড়েছে বড় কষ্ট হয় ঘুমাও সাবাই ঘুমাও 
1012, অত্যন্ত দুঃখের বিষয় এই বর্বর নির্যাতনের মুখেও রোহিঙ্গাদের আশ্রয় দিতে অস্বীকার করছে বাংলাদেশ সরকার 
1014, কোরআন কে আকড়েঁ ধরো। তাহলে বীপথগামী হবে না। 
1015, কর্ম যদি ভালো হয় তবে তার অবশ্যয় ভালো হয় 
1016,অক্ষমতার উচ্চ শিখরে পৌছে আজ আমি 
1017,জীবিকার তারনায় আমি এক নিলর্জ মুর্তি 
1018,জীবন যেন এক দুঃখের রাজ্যে 
1019,রাতের সব স্বপ্ন মোদের দিনের আলোতে 
1020,এই অক্ষমতা কে কেন্দ্র করে 
1021,বলে যাই সদা মনে মনে 
1022,হে দারিদ্র মোরে করেছো মহান। 
1023, যাক রেডিওমুন্না কাজের জিনিসও পোস্ট করে। 
1024, রুটিনে হিসাব বিজ্ঞান পরিক্ষা এর কোন তারিখ নাই কেন? 
1025, সুখী হওয়ার সবচেয়ে সহজ উপায় হচ্ছে 
1026,নিজের যা আছে তার উপরই সবসময় খুশি 
1027, যার জীবনে যতো ভুল তাঁর জীবনে ততো মঙ্গল অন্ধকারের অলিগলি পার হয়েই তো আমরা আলোর সন্ধান পাই। 
1028, মিয়ানমারে মুসলিমগনহত্যা চলছে এই দিকে খুশির সংবাদনিয়ে বসে থাকলে লাভ কি। 
1029, আল্লাহই জানে কি কুবুদ্ধিদায়ক চিন্তা মাথায় আসছে 
1030, মুসলিমকে খুশির সংবাদ না দিয়ে মিয়ানমারের মুসলিমদেরকে বাচানোর এগিয়ে আসুন। 
1032, যতটা যত্ন করে কষ্ট দেয় কিছু মানুষ তার ঠিক অর্ধেক যত্ন করেও যদি ভালোবাসতো তাহলে পৃথিবীতে বেঁচে থাকা আরো উপভোগ্য হতো। 
1033, নিযের প্রতি এতোটাই বিশ্বাস আছে বলে বার বার ফিড়ে পাই বেচে থাকার বিশ্বাস হাড়িয়ে ফেলি কাল্পণিক তবুও আশায় থাকি ফিরবে যে কেউ। 
1034, হতেও পারে মন্দ বলেন নি। 
1035, ব্যর্থরাই প্রকৃত মানুষ সফলেরা শয়তান। 
1037, যারা কবিতা ভালোবাসেন তারা এড হতে পারেন 
1038, আমরা এখন রাত জেগে ইবাদত এর বদলে ফেসবুকে উপদেশ বেশি দিয়ে থাকি।আমি নিজেই একটা পাপি ঠিকমত আল্লাহ কে ডাকতে পারচি না অন্যদের কি বলবো 
1040, আল্লা তুিম আমাদের বিপদ থেকে তারাতারি রক্ষা করো 
1041, দাড়ি রাখলেই হয়না যদি তুমি সেভাবে চলতে না পারো নইলে দাড়ির অপমান হবে 
1042, সুন্নত। কারন আমাদের নবিজী দাড়ি রাখছেন। 
1043, এই আহম্মক দারির মাসআলা কি জানে। 
1044,নবি করিম সাঃ বলে ই গেছেন 
1045, এই মাওলানারা দাড়ী সুনন্নত আর ওয়াজিব নিয়া যতটা 
1046,সময় ওয়াজ করেন অতটা সময় যদি একজন দরিদ্র মানুষের কর্মসংস্তান করে দেওয়ার পিছনে সময় দিতেন তাহলে মহা নবীর মুল সুনন্নতটি পালন জীা হত। ঐটা তারা করবেন না। কারন ঐ কাজে তাদের 
1047,বানিজ্য নাই। যে পরিমান বানিজ্যে করার সুযোগ আছে দারি সুনন্নত আর ওয়াজিব দিয়া ওয়াজের বানিজ্যর মধ্যে। 
1048, মাঝে মাঝে খুব বিপদে পড়াও ভালো। কারন 
1049,তখন নিজের চারপাশে মুখোশ পড়ে থাকা 
1050,মানুষগুলোর আসল চেহারা চেনা যায় 
1051, রাব্বি জিদনি ইলমান এই বাক্যটি প্রত্যেহ পড়লে আল্লাহ জ্ঞান বৃদ্ধি করেন। 
1052, যখন কিনব তখন দেখে নেব। 
1053, কি না আছে এর মোদদে 
1054, আমাদের স্বাধীন বাংলাদেশ হবে না 
1055,একজন প্রকৃত মুসলমানের নৈতিক দ্বায়িত্ত পালনকারি বাবা। 
1056, তাদের আর কি। সোনায় মুড়ানো জীবন 
1058, খালি জাতীয় দলের খেলা পড়লে লেজ গুটায় 
1059, খালেদার চামচামির ফল ভোগ করছেন। 
1061, কাবা শরীফের গিলাফ পাল্টানোর ছবিকে সাইদির পক্ষে সৌদির মানববন্ধনের ছবি বলে প্রচার করার মত আরো কিছু সহীহ সংবাদ দেখার প্রতীক্ষায় আমরা জাগ্রত মুসলিম জনতা। 
1063,কোথায় সারা দেশে দান্ঙা হইছেরে? 
1066, কেন আফা আপনে নৌকা প্রতিক পেয়েছেন বুঝি 
1067,এই জন্য আর সেনাবাহিনী দরকার নাই। কেন এখন ছাত্রলীগ যুবলীগ সব লিগ বুঝি পাশে পেয়েছেন এরাই বঝি সেনাবাহিনীর কাজ করে দিবে 
1068, শামীম ওসমান যদি নির্বাচনে থাকতো তাহলে আমি সেনা বাহিনী চাইতাম সেতো এখন আমার সেনা বাহিনী । 
1069, ভোট চুরি ছাড়াতো তোরা ক্ষমতায় যেতে পারবি না সেনাবাহিনী থাকলে তো চুরি করতে পারবি না 
1070, সেনা মোতায়েন করলে সমস্যা কি?তারাতো সুষ্ঠু নির্বাচনের জন্য সহায়ক হবে। পুলিশতো আঃলীগের দলীয় ক্যাডারে পরিনত হয়েছে এবং পুলিশ নিজেরাই আঃলীগের পক্ষে ভোটবাক্স পূর্নকরে দেয়। 
1071, সেনা থাকলে তো ভোট চোরি করতে পারবা সালি রেনডি 
1073, ভাট চুরি করতে সুবিধা হবে । 
1074, যদি ভোট ডাকাতি না ঠেকাতে পারলে ফট ফট করে কি লাভ । 
1076, ভোট ডাকাতি করতে সুবিধা হয় 
1077, এরা জনগনের ধিক্কার নিয়ে বেঁচে থাকে 
1078,অবাধ সুষ্ঠ নিরপেক্ষ নির্বাচনের সার্থে 
1079,ভোট দেয়া জন্য কষ্ট করে লাইনে 
1080, চুরির জন্য সেনাবাহনী কেন লাগবে ? আপনাদের তো কুকুরের মত পুলিশ বাহিনী আছে 
1081, দিন হলে কি আমরাতো ঠিকমতো দিনও যাইতে পারিনা 
1085, তুমিতো শুধু এক ফোটা পচাঁ দিয়ে গড়া তোমার আবার কিসের শক্তি ? 
1086, রায় খালেদা পাল্লার য়ে গিয়ে মেকাব করে চি চি চি 
1087, বছর শিশু যদি বছর দিয়ে সাবমিট দেয় কম্পিউটার সিস্টেম কি শিশুটিকে অাটকাতে অলৌকিক কিছু করতে পারবে?? 
1088,হুদাই ঢাক পিটাইয়া লাভ নাই। 
1089, ইহুদী আর হিন্দুপন্থী কোনো সরকার এদেশে দীর্ঘদিন থাকতে পারেনি 
1090, এই হাঁটু গেঁড়ে বসলাম এখন লোকজনের কমেন্ট পড়বো আর ওর্গাজমের মত মজা নিবো। 
1092, আমি সিংগাপুর আছি আজকে বছর ।ঠিক তাই এক সময় এখানে অনেক খারাব ছিল ।এখন আর সেই রকম নাই ।এখানে যত গুলি মর্জিদ সিংগাপুরের মধ্যে আর কোথাও নেই।এখন ভালোর দিক বেশি। 
1093, তিন বছর ছিলাম সিঙাপুরে সিঙাপুর নিয়ে আমার বক্তব্য হলো যারা দেখেনি তারা ভাবে সিঙাপুর খুব খারাপ যায়গা 
1094,আমি এখনো বিদেশে আছি তবে সিঙাপুরেরর মত এমন সুন্দর পরিবেশ আর সামাজিক মানুষ আমি আর পেলাম না কোথাও 
1095, কি লিখলেন? একই কথা টাইনা টুইনা বড় বানাইছেন 
1096,চাহিদা মতো নিউজ না থাকলে ভিজিটর পাবে কোথায়?? 
1097, শুধু শুধু সময় নষ্টা। বা লিখছে 
1098, আপনারা পারেন ও এটা আবার নিউজ। একটা রাত থাকতেন তাহলে হতো নিউজ 
1099, কি লেখা কিছু বুজলাম না শুধু সময় নষ্ট 
1100, আমি এ আছি বছর ধরে । এটায় এর বাস্তব জীবনের সত্য । 
1102, বাংলাদেশের সাংবাদিকদের এখনো আনেক কিছুর শেখার আছে শালারা একেকটা মদন। 
1103, ওরা তো স্বামী স্ত্রি গেছে তাতে আমাদের সমস্যা কি 
1104, দেখে মনে হয় মিডিয়া কাপাইছে 
1105, সমস্যা নেই এবার খালেদা অাপিল করবে হিলারীর অাদালতে অথবা জাতিসংঘে তাছাড়া তো অার কোন অাদালত বাকি নাই অাপিল করার? দেখি ম্যাঢামমম কি করেন? 
1106, মাফ করে দেন বয়স হয়ে গেছে । 
1107, কুমিল্লার মাতৃভানডার এর মালিক এর ব্যবহার কুকুর এর মত।কাস্টমার এর সাথে খারাপ ব্যবহার করে। 
